row #,noteID,note,template,octet,noteAppliesTo,noteID-PDF,noteGitHub,myComment
2117,18,"For more details, see Part B, GRIB Attachment I.",GRIB2_Template_3_100_GridDefinitionTemplate_en,unspecified,unspecified,1,n/a,
2118,90,"The origin of the grid is an icosahedron with 20 triangles and 12 vertices. The triangles are combined to nd quadrangles,the so-called diamonds (e.g. if nd = 10, two of the icosahedron triangles form a diamond, and if nd = 5, 4 icosahedron triangles form a diamond). There are two resolution values called n2 and n3 describing the division of each triangle side.Each triangle side is divided into ni equal parts, where ni = 3n3 x 2n2 with n3 either equal to 0 or to 1. In the example inGRIB Attachment I, the numbering order of the rectangles is anti-clockwise with a view from the pole point on bothhemispheres. Diamonds 1 to 5 are northern hemisphere and diamonds 6 to 10 are southern hemisphere.",GRIB2_Template_3_100_GridDefinitionTemplate_en,unspecified,unspecified,2,n/a,
2119,77,The exponent of 3 for the number of divisions of triangle sides is used only with a value of either 0 or 1.,GRIB2_Template_3_100_GridDefinitionTemplate_en,unspecified,unspecified,3,n/a,
2120,118,"The total number of grid points for one global field depends on the grid point position. If e.g. the grid points are located at the vertices of the triangles, then nt = (ni + 1) x (ni + 1) x nd since grid points at diamond edges are contained in bothadjacent diamonds and for the same reason the pole points are contained in each of the five adjacent diamonds.",GRIB2_Template_3_100_GridDefinitionTemplate_en,unspecified,unspecified,4,n/a,
2122,86,"The number given refers to a specific grid required for formulating differential operators. The grid may consist of acentre and an arbitrary surrounding polygon. As model variables may be defined on vertices of the polygons or in the middle of a polygon edge, this generates some different grid descriptions, because each of those is defining their own centre and surrounding polygon. Each of these dependent grids needs their own set of centrelongitude/latitude and the longitude/latitude of the boundary polygon vertices. The following picture shows atriangle as base, a hexagon around the triangle's vertices and a quadrilateral around the edge midpoints.(a) Triangles (i) (pressure, temperature, ...)(b) Quadrilaterals (l) (wind velocity ...)(c) Hexagons (or pentagons, respectively) (v) (vorticity, ...)",GRIB2_Template_3_101_GridDefinitionTemplate_en,19,octet,no id,(see Note),note has image
2126,5,"A scaled value of radius of spherical Earth, or major or minor axis of oblate spheroid Earth, is derived by applying the appropriate scale factor to the value expressed in metres.",GRIB2_Template_3_110_GridDefinitionTemplate_en,unspecified,unspecified,no id,n/a,
2127,1,A data bin is a data point representing the volume centred on it.,GRIB2_Template_3_120_GridDefinitionTemplate_en,15-18,octet,no id,(see Note),
2131,29,"Grid lengths are in units of 10–3 m, at the latitude specified by the standard parallel.",GRIB2_Template_3_140_GridDefinitionTemplate_en,56-59,octet,no id,(see Note),note has superscript
2132,29,"Grid lengths are in units of 10–3 m, at the latitude specified by the standard parallel.",GRIB2_Template_3_140_GridDefinitionTemplate_en,60-63,octet,no id,(see Note),note has superscript
2134,9,"Basic angle of the initial production domain and subdivisions of this basic angle are provided to manage cases where the recommended unit of 10-6 degrees is not applicable to describe the longitudes and latitudes, and direction increments. For these descriptors, the unit is equal to the ratio of the basic angle and the subdivisions number. For ordinary cases, zero and missing values should be coded, equivalent to the respective values of 1 and 106 (10-6 degrees unit).",GRIB2_Template_3_1000_GridDefinitionTemplate_en,35-38,octet,1,(see Note 1),modified note
2135,9,"Basic angle of the initial production domain and subdivisions of this basic angle are provided to manage cases where the recommended unit of 10-6 degrees is not applicable to describe the longitudes and latitudes, and direction increments. For these descriptors, the unit is equal to the ratio of the basic angle and the subdivisions number. For ordinary cases, zero and missing values should be coded, equivalent to the respective values of 1 and 106 (10-6 degrees unit).",GRIB2_Template_3_1000_GridDefinitionTemplate_en,39-42,octet,1,(see Note 1),modified note
2136,9,"Basic angle of the initial production domain and subdivisions of this basic angle are provided to manage cases where the recommended unit of 10-6 degrees is not applicable to describe the longitudes and latitudes, and direction increments. For these descriptors, the unit is equal to the ratio of the basic angle and the subdivisions number. For ordinary cases, zero and missing values should be coded, equivalent to the respective values of 1 and 106 (10-6 degrees unit).",GRIB2_Template_3_1000_GridDefinitionTemplate_en,43-46,octet,1,(see Note 1),modified note
2137,9,"Basic angle of the initial production domain and subdivisions of this basic angle are provided to manage cases where the recommended unit of 10-6 degrees is not applicable to describe the longitudes and latitudes, and direction increments. For these descriptors, the unit is equal to the ratio of the basic angle and the subdivisions number. For ordinary cases, zero and missing values should be coded, equivalent to the respective values of 1 and 106 (10-6 degrees unit).",GRIB2_Template_3_1000_GridDefinitionTemplate_en,47-50,octet,1,(see Note 1),modified note
2139,9,"Basic angle of the initial production domain and subdivisions of this basic angle are provided to manage cases where the recommended unit of 10-6 degrees is not applicable to describe the longitudes and latitudes, and direction increments. For these descriptors, the unit is equal to the ratio of the basic angle and the subdivisions number. For ordinary cases, zero and missing values should be coded, equivalent to the respective values of 1 and 106 (10-6 degrees unit).",GRIB2_Template_3_1000_GridDefinitionTemplate_en,52-55,octet,1,(see Note 1),modified note
2140,9,"Basic angle of the initial production domain and subdivisions of this basic angle are provided to manage cases where the recommended unit of 10-6 degrees is not applicable to describe the longitudes and latitudes, and direction increments. For these descriptors, the unit is equal to the ratio of the basic angle and the subdivisions number. For ordinary cases, zero and missing values should be coded, equivalent to the respective values of 1 and 106 (10-6 degrees unit).",GRIB2_Template_3_1000_GridDefinitionTemplate_en,56-59,octet,1,(see Note 1),modified note
2142,5,"A scaled value of radius of spherical Earth, or major or minor axis of oblate spheroid Earth, is derived by applying the appropriate scale factor to the value expressed in metres.",GRIB2_Template_3_1000_GridDefinitionTemplate_en,unspecified,unspecified,2,n/a,
2144,9,"Basic angle of the initial production domain and subdivisions of this basic angle are provided to manage cases where the recommended unit of 10-6 degrees is not applicable to describe the longitudes and latitudes, and direction increments. For these descriptors, the unit is equal to the ratio of the basic angle and the subdivisions number. For ordinary cases, zero and missing values should be coded, equivalent to the respective values of 1 and 106 (10-6 degrees unit).",GRIB2_Template_3_1100_GridDefinitionTemplate_en,35-38,octet,1,(see Note 1),modified note
2145,9,"Basic angle of the initial production domain and subdivisions of this basic angle are provided to manage cases where the recommended unit of 10-6 degrees is not applicable to describe the longitudes and latitudes, and direction increments. For these descriptors, the unit is equal to the ratio of the basic angle and the subdivisions number. For ordinary cases, zero and missing values should be coded, equivalent to the respective values of 1 and 106 (10-6 degrees unit).",GRIB2_Template_3_1100_GridDefinitionTemplate_en,39-42,octet,1,(see Note 1),modified note
2146,9,"Basic angle of the initial production domain and subdivisions of this basic angle are provided to manage cases where the recommended unit of 10-6 degrees is not applicable to describe the longitudes and latitudes, and direction increments. For these descriptors, the unit is equal to the ratio of the basic angle and the subdivisions number. For ordinary cases, zero and missing values should be coded, equivalent to the respective values of 1 and 106 (10-6 degrees unit).",GRIB2_Template_3_1100_GridDefinitionTemplate_en,43-46,octet,1,(see Note 1),modified note
2147,9,"Basic angle of the initial production domain and subdivisions of this basic angle are provided to manage cases where the recommended unit of 10-6 degrees is not applicable to describe the longitudes and latitudes, and direction increments. For these descriptors, the unit is equal to the ratio of the basic angle and the subdivisions number. For ordinary cases, zero and missing values should be coded, equivalent to the respective values of 1 and 106 (10-6 degrees unit).",GRIB2_Template_3_1100_GridDefinitionTemplate_en,47-50,octet,1,(see Note 1),modified note
2149,9,"Basic angle of the initial production domain and subdivisions of this basic angle are provided to manage cases where the recommended unit of 10-6 degrees is not applicable to describe the longitudes and latitudes, and direction increments. For these descriptors, the unit is equal to the ratio of the basic angle and the subdivisions number. For ordinary cases, zero and missing values should be coded, equivalent to the respective values of 1 and 106 (10-6 degrees unit).",GRIB2_Template_3_1100_GridDefinitionTemplate_en,52-55,octet,1,(see Note 1),modified note
2150,9,"Basic angle of the initial production domain and subdivisions of this basic angle are provided to manage cases where the recommended unit of 10-6 degrees is not applicable to describe the longitudes and latitudes, and direction increments. For these descriptors, the unit is equal to the ratio of the basic angle and the subdivisions number. For ordinary cases, zero and missing values should be coded, equivalent to the respective values of 1 and 106 (10-6 degrees unit).",GRIB2_Template_3_1100_GridDefinitionTemplate_en,56-59,octet,1,(see Note 1),modified note
2152,5,"A scaled value of radius of spherical Earth, or major or minor axis of oblate spheroid Earth, is derived by applying the appropriate scale factor to the value expressed in metres.",GRIB2_Template_3_1100_GridDefinitionTemplate_en,unspecified,unspecified,2,n/a,
2158,130,"This template is experimental, was not validated at the time of publication and should be used only for bilateral previously agreed tests.",GRIB2_Template_3_1200_GridDefinitionTemplate_en,unspecified,template,preliminary,n/a,
2162,50,Limited to the range of 0 to 90 degrees.,GRIB2_Template_3_61_GridDefinitionTemplate_en,109–112,octet,no id,n/a,
2171,46,It is the angle between the increasing y-axis and the meridian 180°E if the sub-satellite point is the North Pole; or the meridian 0° if the sub-satellite point is the South Pole.,GRIB2_Template_3_90_GridDefinitionTemplate_en,65-68,octet,3,(see Note 3),degree symbol
2172,73,The apparent angular size of the Earth will be given by 2 x arcsin ((106)/Nr).,GRIB2_Template_3_90_GridDefinitionTemplate_en,69-72,octet,4,(see Notes 4 and 5),superscript
2173,22,"For orthographic view from infinite distance, the value of Nr should be encoded as missing (all bits set to 1).",GRIB2_Template_3_90_GridDefinitionTemplate_en,69-72,octet,5,(see Notes 4 and 5),
2174,42,"It is assumed that the satellite is at its nominal position, i.e. it is looking directly at its sub-satellite point.",GRIB2_Template_3_90_GridDefinitionTemplate_en,unspecified,unspecified,1,n/a,
2175,59,Octets 69–72 shall be set to all ones (missing) to indicate the orthographic view (from infinite distance).,GRIB2_Template_3_90_GridDefinitionTemplate_en,unspecified,unspecified,2,n/a,
2176,80,"The horizontal and vertical angular resolutions of the sensor (Rx and Ry), needed for navigation equation, can be calculated from the following:Rx = 2 x arcsin ((106)/Nr)/dxRy = 2 x arcsin ((106)/Nr)/dy",GRIB2_Template_3_90_GridDefinitionTemplate_en,unspecified,unspecified,6,n/a,superscript
2177,5,"A scaled value of radius of spherical Earth, or major or minor axis of oblate spheroid Earth, is derived by applying the appropriate scale factor to the value expressed in metres.",GRIB2_Template_3_90_GridDefinitionTemplate_en,unspecified,unspecified,7,n/a,
2178,27,"General reference information pertaining to the projections used for satellite data can be found in Section 4.4 of ""LRIT/HRIT Global Specification"", Doc. No. CGMS 03, issue 2.6, dated 12 August 1999 (http://www.eumetsat.int/Home/Main/AboutEUMETSAT/International Relations/CGMS/groups/cps/documents/document/pdf_cgms_03.pdf, page 20 onwards).",GRIB2_Template_3_90_GridDefinitionTemplate_en,unspecified,unspecified,8,n/a,
